episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward,cumulative_reward
5,4.439999999999993,0.0,0.0,111.079502536,0.0,0.0,0.0,0.0,0.0,28.1550931364,0.0,0.0,0.0,899.530865732,899.530865732,899.530865732,899.530865732,25.8886029111,1487.85196
5,4.499999999999992,0.0,0.0,112.768746583,0.0,0.0,0.0,0.0,0.0,28.1530921635,0.0,0.0,0.0,899.099695907,899.099695907,899.099695907,899.099695907,25.6353128243,1513.48727283
5,4.559999999999991,0.0,0.0,114.457912807,0.0,0.0,0.0,0.0,0.0,28.1524644263,0.0,0.0,0.0,899.272643736,899.272643736,899.272643736,899.272643736,25.3820310524,1538.86930388
5,4.6199999999999894,0.0,0.0,116.147152543,0.0,0.0,0.0,0.0,0.0,28.1554515569,0.0,0.0,0.0,899.845987187,899.845987187,899.845987187,899.845987187,25.128486686,1563.99779057
5,4.679999999999988,0.0,0.0,117.836629536,0.0,0.0,0.0,0.0,0.0,28.1603255127,0.0,0.0,0.0,900.229551615,900.229551615,900.229551615,900.229551615,24.8746940678,1588.87248463
5,4.739999999999987,0.0,0.0,119.526312864,0.0,0.0,0.0,0.0,0.0,28.16239984,0.0,0.0,0.0,899.897566586,899.897566586,899.897566586,899.897566586,24.6209825129,1613.49346715
5,4.799999999999986,0.0,0.0,121.216174376,0.0,0.0,0.0,0.0,0.0,28.1662210001,0.0,0.0,0.0,900.235068323,900.235068323,900.235068323,900.235068323,24.3672198802,1637.86068703
5,4.859999999999984,0.0,0.0,122.906218054,0.0,0.0,0.0,0.0,0.0,28.1685105928,0.0,0.0,0.0,900.082913955,900.082913955,900.082913955,900.082913955,24.1134711411,1661.97415817
5,4.919999999999983,0.0,0.0,124.596406203,0.0,0.0,0.0,0.0,0.0,28.1710308932,0.0,0.0,0.0,900.178862463,900.178862463,900.178862463,900.178862463,23.8597301285,1685.8338883
5,4.979999999999982,0.0,0.0,126.286718805,0.0,0.0,0.0,0.0,0.0,28.1726809464,0.0,0.0,0.0,900.101312503,900.101312503,900.101312503,900.101312503,23.6060152549,1709.43990355
5,5.0399999999999805,0.0,0.0,127.977144002,0.0,0.0,0.0,0.0,0.0,28.1747729024,0.0,0.0,0.0,900.215374792,900.215374792,900.215374792,900.215374792,23.3522818796,1732.79218543
6,0.06,0.0,0.0,0.0696633621425,0.0,0.0,0.0,0.0,0.0,2.32048472965,0.0,0.0,0.0,898.469978955,898.469978955,898.469978955,898.469978955,14.8661168371,14.8661168371
6,0.12000000000000001,0.0,0.0,0.277991375987,0.0,0.0,0.0,0.0,0.0,4.61753420575,0.0,0.0,0.0,898.965192721,898.965192721,898.965192721,898.965192721,14.6828029884,29.5489198256
6,0.18,0.0,0.0,0.62273530992,0.0,0.0,0.0,0.0,0.0,6.86333180714,0.0,0.0,0.0,899.851688516,899.851688516,899.851688516,899.851688516,14.523872865,44.0727926906
6,0.23999999999999996,0.0,0.0,1.09976332803,0.0,0.0,0.0,0.0,0.0,9.02319224333,0.0,0.0,0.0,899.658445831,899.658445831,899.658445831,899.658445831,14.3917331119,58.4645258025
6,0.3,0.0,0.0,1.70321456394,0.0,0.0,0.0,0.0,0.0,11.0743129062,0.0,0.0,0.0,899.567543306,899.567543306,899.567543306,899.567543306,14.2879984306,72.7525242331
6,0.36000000000000004,0.0,0.0,2.42595222374,0.0,0.0,0.0,0.0,0.0,12.9970758199,0.0,0.0,0.0,899.297859711,899.297859711,899.297859711,899.297859711,14.2135260944,86.9660503275
6,0.4200000000000001,0.0,0.0,3.2598780713,0.0,0.0,0.0,0.0,0.0,14.779062172,0.0,0.0,0.0,899.117650105,899.117650105,899.117650105,899.117650105,14.1684788133,101.134529141
6,0.48000000000000015,0.0,0.0,4.19637493074,0.0,0.0,0.0,0.0,0.0,16.4153231993,0.0,0.0,0.0,899.365956761,899.365956761,899.365956761,899.365956761,14.1522513345,115.286780475
6,0.5400000000000001,0.0,0.0,5.22662668796,0.0,0.0,0.0,0.0,0.0,17.9041054046,0.0,0.0,0.0,899.805190321,899.805190321,899.805190321,899.805190321,14.1637795345,129.45056001
6,0.6000000000000002,0.0,0.0,6.341657596,0.0,0.0,0.0,0.0,0.0,19.2418269969,0.0,0.0,0.0,899.48309762,899.48309762,899.48309762,899.48309762,14.2019931249,143.652553135
6,0.6600000000000003,0.0,0.0,7.53253457881,0.0,0.0,0.0,0.0,0.0,20.4333028916,0.0,0.0,0.0,899.101280055,899.101280055,899.101280055,899.101280055,14.2653544552,157.91790759
6,0.7200000000000003,0.0,0.0,8.7907064307,0.0,0.0,0.0,0.0,0.0,21.4863134359,0.0,0.0,0.0,898.704366883,898.704366883,898.704366883,898.704366883,14.3519424873,172.269850077
6,0.7800000000000004,0.0,0.0,10.1083100096,0.0,0.0,0.0,0.0,0.0,22.4157903249,0.0,0.0,0.0,899.152322831,899.152322831,899.152322831,899.152322831,14.4593992144,186.729249292
6,0.8400000000000004,0.0,0.0,11.478150995,0.0,0.0,0.0,0.0,0.0,23.2291538997,0.0,0.0,0.0,899.173809802,899.173809802,899.173809802,899.173809802,14.5857264936,201.314975785
6,0.9000000000000005,0.0,0.0,12.8936144859,0.0,0.0,0.0,0.0,0.0,23.9381464795,0.0,0.0,0.0,899.333037834,899.333037834,899.333037834,899.333037834,14.7289662791,216.043942064
6,0.9600000000000005,0.0,0.0,14.3487350185,0.0,0.0,0.0,0.0,0.0,24.5526512487,0.0,0.0,0.0,899.349581668,899.349581668,899.349581668,899.349581668,14.8872462513,230.931188316
6,1.0200000000000005,0.0,0.0,15.8381985511,0.0,0.0,0.0,0.0,0.0,25.0844091764,0.0,0.0,0.0,899.560489108,899.560489108,899.560489108,899.560489108,15.0587304947,245.98991881
6,1.0800000000000005,0.0,0.0,17.3573233172,0.0,0.0,0.0,0.0,0.0,25.5427654793,0.0,0.0,0.0,899.701980985,899.701980985,899.701980985,899.701980985,15.2417742518,261.231693062
6,1.1400000000000006,0.0,0.0,18.9019951643,0.0,0.0,0.0,0.0,0.0,25.9372588347,0.0,0.0,0.0,899.913528589,899.913528589,899.913528589,899.913528589,15.4348775679,276.66657063
6,1.2000000000000006,0.0,0.0,20.4686003501,0.0,0.0,0.0,0.0,0.0,26.2750597177,0.0,0.0,0.0,899.952807063,899.952807063,899.952807063,899.952807063,15.6367598475,292.303330478
6,1.2600000000000007,0.0,0.0,22.0539940761,0.0,0.0,0.0,0.0,0.0,26.5645810034,0.0,0.0,0.0,900.130402141,900.130402141,900.130402141,900.130402141,15.8462030446,308.149533522
6,1.3200000000000007,0.0,0.0,23.655439155,0.0,0.0,0.0,0.0,0.0,26.8110563701,0.0,0.0,0.0,900.085914412,900.085914412,900.085914412,900.085914412,16.0622145904,324.211748112
6,1.3800000000000008,0.0,0.0,25.2705043715,0.0,0.0,0.0,0.0,0.0,27.0194473359,0.0,0.0,0.0,899.867840558,899.867840558,899.867840558,899.867840558,16.2839598105,340.495707923
6,1.4400000000000008,0.0,0.0,26.8971296755,0.0,0.0,0.0,0.0,0.0,27.197098499,0.0,0.0,0.0,899.959205267,899.959205267,899.959205267,899.959205267,16.5105170566,357.006224979
6,1.5000000000000009,0.0,0.0,28.533600201,0.0,0.0,0.0,0.0,0.0,27.3482393637,0.0,0.0,0.0,900.015351902,900.015351902,900.015351902,900.015351902,16.7411428665,373.747367846
6,1.560000000000001,0.0,0.0,30.1784173672,0.0,0.0,0.0,0.0,0.0,27.4758753683,0.0,0.0,0.0,899.928607504,899.928607504,899.928607504,899.928607504,16.9752963876,390.722664234
6,1.620000000000001,0.0,0.0,31.8303293294,0.0,0.0,0.0,0.0,0.0,27.5851693634,0.0,0.0,0.0,900.115063983,900.115063983,900.115063983,900.115063983,17.2123736035,407.935037837
6,1.680000000000001,0.0,0.0,33.4882230265,0.0,0.0,0.0,0.0,0.0,27.6757188844,0.0,0.0,0.0,899.790674684,899.790674684,899.790674684,899.790674684,17.4520796295,425.387117467
6,1.740000000000001,0.0,0.0,35.151188493,0.0,0.0,0.0,0.0,0.0,27.7545122652,0.0,0.0,0.0,900.143545673,900.143545673,900.143545673,900.143545673,17.6938473845,443.080964851
6,1.8000000000000012,0.0,0.0,36.8185333908,0.0,0.0,0.0,0.0,0.0,27.8219758363,0.0,0.0,0.0,900.276937398,900.276937398,900.276937398,900.276937398,17.9373384993,461.01830335
6,1.8600000000000012,0.0,0.0,38.4896623042,0.0,0.0,0.0,0.0,0.0,27.8808557721,0.0,0.0,0.0,900.57696947,900.57696947,900.57696947,900.57696947,18.1822770876,479.200580438
6,1.9200000000000013,0.0,0.0,40.1640110929,0.0,0.0,0.0,0.0,0.0,27.929555911,0.0,0.0,0.0,900.404263231,900.404263231,900.404263231,900.404263231,18.428598081,497.629178519
6,1.9800000000000013,0.0,0.0,41.8410678837,0.0,0.0,0.0,0.0,0.0,27.9712943617,0.0,0.0,0.0,900.500887484,900.500887484,900.500887484,900.500887484,18.6760682617,516.305246781
6,2.0400000000000014,0.0,0.0,43.520442799,0.0,0.0,0.0,0.0,0.0,28.0069767291,0.0,0.0,0.0,900.570647267,900.570647267,900.570647267,900.570647267,18.9244762836,535.229723064
6,2.1000000000000014,0.0,0.0,45.2017652524,0.0,0.0,0.0,0.0,0.0,28.0363687761,0.0,0.0,0.0,900.450201248,900.450201248,900.450201248,900.450201248,19.1737545148,554.403477579
6,2.1600000000000015,0.0,0.0,46.8847014273,0.0,0.0,0.0,0.0,0.0,28.0608888625,0.0,0.0,0.0,900.402132576,900.402132576,900.402132576,900.402132576,19.4237699994,573.827247579
6,2.2200000000000015,0.0,0.0,48.5689762642,0.0,0.0,0.0,0.0,0.0,28.0810985043,0.0,0.0,0.0,900.322486399,900.322486399,900.322486399,900.322486399,19.6744038283,593.501651407
6,2.2800000000000016,0.0,0.0,50.2543392084,0.0,0.0,0.0,0.0,0.0,28.0972604125,0.0,0.0,0.0,900.176557912,900.176557912,900.176557912,900.176557912,19.9255851174,613.427236524
6,2.3400000000000016,0.0,0.0,51.94054345,0.0,0.0,0.0,0.0,0.0,28.109246462,0.0,0.0,0.0,899.907095345,899.907095345,899.907095345,899.907095345,20.1772771637,633.604513688
6,2.4000000000000017,0.0,0.0,53.6274253556,0.0,0.0,0.0,0.0,0.0,28.1198830089,0.0,0.0,0.0,899.992102308,899.992102308,899.992102308,899.992102308,20.4292802123,654.0337939
6,2.4600000000000017,0.0,0.0,55.3149369643,0.0,0.0,0.0,0.0,0.0,28.1302434042,0.0,0.0,0.0,900.217747103,900.217747103,900.217747103,900.217747103,20.6814352403,674.71522914
6,2.520000000000002,0.0,0.0,57.0030113486,0.0,0.0,0.0,0.0,0.0,28.1386902455,0.0,0.0,0.0,900.16968676,900.16968676,900.16968676,900.16968676,20.9338040742,695.649033215
6,2.580000000000002,0.0,0.0,58.6915807501,0.0,0.0,0.0,0.0,0.0,28.1467535641,0.0,0.0,0.0,900.322243019,900.322243019,900.322243019,900.322243019,21.1863282163,716.835361431
6,2.640000000000002,0.0,0.0,60.3806232657,0.0,0.0,0.0,0.0,0.0,28.1544694011,0.0,0.0,0.0,900.47094054,900.47094054,900.47094054,900.47094054,21.4389567107,738.274318142
6,2.700000000000002,0.0,0.0,62.070067796,0.0,0.0,0.0,0.0,0.0,28.1602038944,0.0,0.0,0.0,900.344716809,900.344716809,900.344716809,900.344716809,21.691781308,759.96609945
6,2.760000000000002,0.0,0.0,63.7598110165,0.0,0.0,0.0,0.0,0.0,28.1644628691,0.0,0.0,0.0,900.250440699,900.250440699,900.250440699,900.250440699,21.9448029375,781.910902387
6,2.820000000000002,0.0,0.0,65.4497174161,0.0,0.0,0.0,0.0,0.0,28.1657188169,0.0,0.0,0.0,899.869652696,899.869652696,899.869652696,899.869652696,22.1980830168,804.108985404
6,2.880000000000002,0.0,0.0,67.1397307888,0.0,0.0,0.0,0.0,0.0,28.1680027481,0.0,0.0,0.0,900.06919148,900.06919148,900.06919148,900.06919148,22.4514031094,826.560388513
6,2.940000000000002,0.0,0.0,68.8299150868,0.0,0.0,0.0,0.0,0.0,28.1713885639,0.0,0.0,0.0,900.306924997,900.306924997,900.306924997,900.306924997,22.7046485573,849.265037071
6,3.000000000000002,0.0,0.0,70.5203309273,0.0,0.0,0.0,0.0,0.0,28.1756975616,0.0,0.0,0.0,900.543575104,900.543575104,900.543575104,900.543575104,22.9578375795,872.22287465
6,3.0600000000000023,0.0,0.0,72.2110167866,0.0,0.0,0.0,0.0,0.0,28.1803797689,0.0,0.0,0.0,900.714147112,900.714147112,900.714147112,900.714147112,23.2110160824,895.433890732
6,3.1200000000000023,0.0,0.0,73.9019342917,0.0,0.0,0.0,0.0,0.0,28.1834594581,0.0,0.0,0.0,900.572504937,900.572504937,900.572504937,900.572504937,23.4643197629,918.898210495
6,3.1800000000000024,0.0,0.0,75.5929795493,0.0,0.0,0.0,0.0,0.0,28.1846849077,0.0,0.0,0.0,900.348994172,900.348994172,900.348994172,900.348994172,23.7178075847,942.61601808
6,3.2400000000000024,0.0,0.0,77.2841145527,0.0,0.0,0.0,0.0,0.0,28.1864376943,0.0,0.0,0.0,900.466135592,900.466135592,900.466135592,900.466135592,23.9713304676,966.587348548
6,3.3000000000000025,0.0,0.0,78.9753277583,0.0,0.0,0.0,0.0,0.0,28.1873137446,0.0,0.0,0.0,900.368014649,900.368014649,900.368014649,900.368014649,24.2249049704,990.812253518
6,3.3600000000000025,0.0,0.0,80.6666219197,0.0,0.0,0.0,0.0,0.0,28.1891129494,0.0,0.0,0.0,900.540716844,900.540716844,900.540716844,900.540716844,24.4784591506,1015.29071267
6,3.4200000000000026,0.0,0.0,82.3580396448,0.0,0.0,0.0,0.0,0.0,28.1914197374,0.0,0.0,0.0,900.66924831,900.66924831,900.66924831,900.66924831,24.7319723335,1040.022685
6,3.4800000000000026,0.0,0.0,84.0495175862,0.0,0.0,0.0,0.0,0.0,28.1911842448,0.0,0.0,0.0,900.31398873,900.31398873,900.31398873,900.31398873,24.9856405182,1065.00832552
6,3.5400000000000027,0.0,0.0,85.7409969236,0.0,0.0,0.0,0.0,0.0,28.1914535462,0.0,0.0,0.0,900.390215156,900.390215156,900.390215156,900.390215156,25.2393523466,1090.24767787
6,3.6000000000000028,0.0,0.0,87.432493384,0.0,0.0,0.0,0.0,0.0,28.1917542202,0.0,0.0,0.0,900.402193256,900.402193256,900.402193256,900.402193256,25.4930497835,1115.74072765
6,3.660000000000003,0.0,0.0,89.1239967085,0.0,0.0,0.0,0.0,0.0,28.1916915096,0.0,0.0,0.0,900.350666577,900.350666577,900.350666577,900.350666577,25.7467703358,1141.48749799
6,3.720000000000003,0.0,0.0,90.8154889762,0.0,0.0,0.0,0.0,0.0,28.1913916409,0.0,0.0,0.0,900.310432607,900.310432607,900.310432607,900.310432607,26.0005150293,1167.48801302
6,3.780000000000003,0.0,0.0,92.5069289547,0.0,0.0,0.0,0.0,0.0,28.1899766474,0.0,0.0,0.0,900.121099906,900.121099906,900.121099906,900.121099906,26.2543295445,1193.74234256
6,3.840000000000003,0.0,0.0,94.1982683932,0.0,0.0,0.0,0.0,0.0,28.1880531245,0.0,0.0,0.0,900.002136014,900.002136014,900.002136014,900.002136014,26.5081942642,1220.25053682
6,3.900000000000003,0.0,0.0,95.8894887638,0.0,0.0,0.0,0.0,0.0,28.1860107115,0.0,0.0,0.0,899.933689001,899.933689001,899.933689001,899.933689001,26.7620637375,1247.01260056
6,3.960000000000003,0.0,0.0,97.5806486893,0.0,0.0,0.0,0.0,0.0,28.1859873936,0.0,0.0,0.0,900.210608358,900.210608358,900.210608358,900.210608358,27.0157997841,1274.02840035
6,4.020000000000002,0.0,0.0,99.2718269114,0.0,0.0,0.0,0.0,0.0,28.1866044561,0.0,0.0,0.0,900.314342566,900.314342566,900.314342566,900.314342566,27.2694381253,1301.29783847
6,4.080000000000001,0.0,0.0,100.96301374,0.0,0.0,0.0,0.0,0.0,28.1862975816,0.0,0.0,0.0,900.179550918,900.179550918,900.179550918,900.179550918,27.3868872273,1328.6847257
6,4.14,0.0,0.0,102.654153775,0.0,0.0,0.0,0.0,0.0,28.1850679113,0.0,0.0,0.0,900.021357772,900.021357772,900.021357772,900.021357772,27.1497415085,1355.83446721
6,4.199999999999998,0.0,0.0,104.345155311,0.0,0.0,0.0,0.0,0.0,28.1817339695,0.0,0.0,0.0,899.647002911,899.647002911,899.647002911,899.647002911,26.8963222638,1382.73078947
6,4.259999999999997,0.0,0.0,106.035946818,0.0,0.0,0.0,0.0,0.0,28.1780751247,0.0,0.0,0.0,899.508959771,899.508959771,899.508959771,899.508959771,26.6430127367,1409.37380221
6,4.319999999999996,0.0,0.0,107.726595936,0.0,0.0,0.0,0.0,0.0,28.1769244733,0.0,0.0,0.0,899.824509476,899.824509476,899.824509476,899.824509476,26.3895858812,1435.76338809
6,4.379999999999995,0.0,0.0,109.417206785,0.0,0.0,0.0,0.0,0.0,28.1767742762,0.0,0.0,0.0,899.958219262,899.958219262,899.958219262,899.958219262,26.1360354041,1461.89942349
6,4.439999999999993,0.0,0.0,111.107807918,0.0,0.0,0.0,0.0,0.0,28.1766011993,0.0,0.0,0.0,899.950660359,899.950660359,899.950660359,899.950660359,25.8824596496,1487.78188314
6,4.499999999999992,0.0,0.0,112.798351896,0.0,0.0,0.0,0.0,0.0,28.1749073845,0.0,0.0,0.0,899.698376413,899.698376413,899.698376413,899.698376413,25.6289827271,1513.41086587
6,4.559999999999991,0.0,0.0,114.488834655,0.0,0.0,0.0,0.0,0.0,28.1745274956,0.0,0.0,0.0,899.869346167,899.869346167,899.869346167,899.869346167,25.375480246,1538.78634612
6,4.6199999999999894,0.0,0.0,116.179381851,0.0,0.0,0.0,0.0,0.0,28.1769838115,0.0,0.0,0.0,900.321802216,900.321802216,900.321802216,900.321802216,25.1217640808,1563.9081102
6,4.679999999999988,0.0,0.0,117.870074935,0.0,0.0,0.0,0.0,0.0,28.179391674,0.0,0.0,0.0,900.376520359,900.376520359,900.376520359,900.376520359,24.8679492737,1588.77605947
6,4.739999999999987,0.0,0.0,119.560930102,0.0,0.0,0.0,0.0,0.0,28.1823721188,0.0,0.0,0.0,900.531157076,900.531157076,900.531157076,900.531157076,24.6140777722,1613.39013724
6,4.799999999999986,0.0,0.0,121.251940277,0.0,0.0,0.0,0.0,0.0,28.1845781108,0.0,0.0,0.0,900.480992505,900.480992505,900.480992505,900.480992505,24.3602125854,1637.75034983
6,4.859999999999984,0.0,0.0,122.943063657,0.0,0.0,0.0,0.0,0.0,28.1861613225,0.0,0.0,0.0,900.435792015,900.435792015,900.435792015,900.435792015,24.1063888572,1661.85673868
6,4.919999999999983,0.0,0.0,124.63424315,0.0,0.0,0.0,0.0,0.0,28.18648038,0.0,0.0,0.0,900.270229306,900.270229306,900.270229306,900.270229306,23.8526486905,1685.70938737
6,4.979999999999982,0.0,0.0,126.325362484,0.0,0.0,0.0,0.0,0.0,28.1842210499,0.0,0.0,0.0,899.858211887,899.858211887,899.858211887,899.858211887,23.5991049765,1709.30849235
6,5.0399999999999805,0.0,0.0,128.01629427,0.0,0.0,0.0,0.0,0.0,28.1802713511,0.0,0.0,0.0,899.525001051,899.525001051,899.525001051,899.525001051,23.3457613832,1732.65425373
7,0.06,0.0,0.0,0.0698011052973,0.0,0.0,0.0,0.0,0.0,2.32506980252,0.0,0.0,0.0,899.178852668,899.178852668,899.178852668,899.178852668,14.8658521631,14.8658521631
7,0.12000000000000001,0.0,0.0,0.27850811885,0.0,0.0,0.0,0.0,0.0,4.62556150704,0.0,0.0,0.0,899.51255206,899.51255206,899.51255206,899.51255206,14.6822391215,29.5480912846
7,0.18,0.0,0.0,0.623679386117,0.0,0.0,0.0,0.0,0.0,6.86954291014,0.0,0.0,0.0,899.607866566,899.607866566,899.607866566,899.607866566,14.5233805639,44.0714718485
7,0.23999999999999996,0.0,0.0,1.10104552727,0.0,0.0,0.0,0.0,0.0,9.02824852875,0.0,0.0,0.0,899.520476578,899.520476578,899.520476578,899.520476578,14.3914194435,58.4628912919
7,0.3,0.0,0.0,1.70485014925,0.0,0.0,0.0,0.0,0.0,11.0810118862,0.0,0.0,0.0,899.870394638,899.870394638,899.870394638,899.870394638,14.2876702843,72.7505615762
7,0.36000000000000004,0.0,0.0,2.42806600127,0.0,0.0,0.0,0.0,0.0,13.0062777672,0.0,0.0,0.0,899.764291982,899.764291982,899.764291982,899.764291982,14.2130627497,86.963624326
7,0.4200000000000001,0.0,0.0,3.2626733974,0.0,0.0,0.0,0.0,0.0,14.7925105228,0.0,0.0,0.0,899.904097301,899.904097301,899.904097301,899.904097301,14.1677751847,101.131399511
7,0.48000000000000015,0.0,0.0,4.20015833696,0.0,0.0,0.0,0.0,0.0,16.4347075915,0.0,0.0,0.0,900.496366886,900.496366886,900.496366886,900.496366886,14.151194323,115.282593834
7,0.5400000000000001,0.0,0.0,5.23168038612,0.0,0.0,0.0,0.0,0.0,17.926984116,0.0,0.0,0.0,900.6593917,900.6593917,900.6593917,900.6593917,14.1625138925,129.445107726
7,0.6000000000000002,0.0,0.0,6.34820478354,0.0,0.0,0.0,0.0,0.0,19.2686379653,0.0,0.0,0.0,900.492510292,900.492510292,900.492510292,900.492510292,14.2005986893,143.645706415
7,0.6600000000000003,0.0,0.0,7.5408528687,0.0,0.0,0.0,0.0,0.0,20.4654054398,0.0,0.0,0.0,900.427203398,900.427203398,900.427203398,900.427203398,14.2637740889,157.909480504
7,0.7200000000000003,0.0,0.0,8.8010801956,0.0,0.0,0.0,0.0,0.0,21.5226170008,0.0,0.0,0.0,899.985123498,899.985123498,899.985123498,899.985123498,14.3502467502,172.259727255
7,0.7800000000000004,0.0,0.0,10.1208748697,0.0,0.0,0.0,0.0,0.0,22.4524849303,0.0,0.0,0.0,899.933051639,899.933051639,899.933051639,899.933051639,14.4578816199,186.717608874
7,0.8400000000000004,0.0,0.0,11.4929077627,0.0,0.0,0.0,0.0,0.0,23.2655028224,0.0,0.0,0.0,899.873076669,899.873076669,899.873076669,899.873076669,14.584547968,201.302156842
7,0.9000000000000005,0.0,0.0,12.910491528,0.0,0.0,0.0,0.0,0.0,23.9724922765,0.0,0.0,0.0,899.78284909,899.78284909,899.78284909,899.78284909,14.7282427926,216.030399635
7,0.9600000000000005,0.0,0.0,14.3676494617,0.0,0.0,0.0,0.0,0.0,24.5862165458,0.0,0.0,0.0,899.975038826,899.975038826,899.975038826,899.975038826,14.886937674,230.917337309
7,1.0200000000000005,0.0,0.0,15.8589801491,0.0,0.0,0.0,0.0,0.0,25.1131728955,0.0,0.0,0.0,899.535301217,899.535301217,899.535301217,899.535301217,15.0590288689,245.976366178
7,1.0800000000000005,0.0,0.0,17.379659135,0.0,0.0,0.0,0.0,0.0,25.5659241662,0.0,0.0,0.0,899.451242629,899.451242629,899.451242629,899.451242629,15.2428033954,261.219169573
7,1.1400000000000006,0.0,0.0,18.9255371756,0.0,0.0,0.0,0.0,0.0,25.9544361335,0.0,0.0,0.0,899.481886352,899.481886352,899.481886352,899.481886352,15.4366329776,276.655802551
7,1.2000000000000006,0.0,0.0,20.4930345578,0.0,0.0,0.0,0.0,0.0,26.2877225059,0.0,0.0,0.0,899.625275627,899.625275627,899.625275627,899.625275627,15.6391128011,292.294915352
7,1.2600000000000007,0.0,0.0,22.0790755114,0.0,0.0,0.0,0.0,0.0,26.5735758543,0.0,0.0,0.0,899.837115227,899.837115227,899.837115227,899.837115227,15.8490195209,308.143934873
7,1.3200000000000007,0.0,0.0,23.6810227411,0.0,0.0,0.0,0.0,0.0,26.8188270824,0.0,0.0,0.0,900.104015312,900.104015312,900.104015312,900.104015312,16.0652929726,324.209227846
7,1.3800000000000008,0.0,0.0,25.2965586019,0.0,0.0,0.0,0.0,0.0,27.0273598673,0.0,0.0,0.0,900.080001624,900.080001624,900.080001624,900.080001624,16.2871362245,340.49636407
7,1.4400000000000008,0.0,0.0,26.9236587151,0.0,0.0,0.0,0.0,0.0,27.2050116354,0.0,0.0,0.0,900.153258246,900.153258246,900.153258246,900.153258246,16.5137604489,357.010124519
7,1.5000000000000009,0.0,0.0,28.5605673708,0.0,0.0,0.0,0.0,0.0,27.3549586079,0.0,0.0,0.0,900.016327352,900.016327352,900.016327352,900.016327352,16.7445275441,373.754652063
7,1.560000000000001,0.0,0.0,30.205756623,0.0,0.0,0.0,0.0,0.0,27.4815830096,0.0,0.0,0.0,899.930606155,899.930606155,899.930606155,899.930606155,16.9788363911,390.733488454
7,1.620000000000001,0.0,0.0,31.8579156296,0.0,0.0,0.0,0.0,0.0,27.5877724226,0.0,0.0,0.0,899.751899374,899.751899374,899.751899374,899.751899374,17.2161772676,407.949665722
7,1.680000000000001,0.0,0.0,33.516009194,0.0,0.0,0.0,0.0,0.0,27.6797427385,0.0,0.0,0.0,900.087042165,900.087042165,900.087042165,900.087042165,17.4559155015,425.405581223
7,1.740000000000001,0.0,0.0,35.1791896727,0.0,0.0,0.0,0.0,0.0,27.7576765019,0.0,0.0,0.0,900.104488349,900.104488349,900.104488349,900.104488349,17.6977277598,443.103308983
7,1.8000000000000012,0.0,0.0,36.8466067568,0.0,0.0,0.0,0.0,0.0,27.8213127373,0.0,0.0,0.0,899.733266035,899.733266035,899.733266035,899.733266035,17.9414975764,461.044806559
7,1.8600000000000012,0.0,0.0,38.5175430861,0.0,0.0,0.0,0.0,0.0,27.8752232081,0.0,0.0,0.0,899.751109626,899.751109626,899.751109626,899.751109626,18.1868355644,479.231642124
7,1.9200000000000013,0.0,0.0,40.191438353,0.0,0.0,0.0,0.0,0.0,27.9201651016,0.0,0.0,0.0,899.649980913,899.649980913,899.649980913,899.649980913,18.4334740073,497.665116131
7,1.9800000000000013,0.0,0.0,41.8678443294,0.0,0.0,0.0,0.0,0.0,27.9590627033,0.0,0.0,0.0,899.800823485,899.800823485,899.800823485,899.800823485,18.681137997,516.346254128
7,2.0400000000000014,0.0,0.0,43.546431043,0.0,0.0,0.0,0.0,0.0,27.9929795693,0.0,0.0,0.0,899.973528689,899.973528689,899.973528689,899.973528689,18.9296238921,535.27587802
7,2.1000000000000014,0.0,0.0,45.2268866729,0.0,0.0,0.0,0.0,0.0,28.0214941721,0.0,0.0,0.0,899.952551206,899.952551206,899.952551206,899.952551206,19.1788800508,554.454758071
7,2.1600000000000015,0.0,0.0,46.9088498074,0.0,0.0,0.0,0.0,0.0,28.0433947902,0.0,0.0,0.0,899.597953749,899.597953749,899.597953749,899.597953749,19.4289415068,573.883699578
7,2.2200000000000015,0.0,0.0,48.5921143571,0.0,0.0,0.0,0.0,0.0,28.0648845484,0.0,0.0,0.0,900.086859899,900.086859899,900.086859899,900.086859899,19.6794204323,593.56312001
7,2.2800000000000016,0.0,0.0,50.2765713157,0.0,0.0,0.0,0.0,0.0,28.0832205077,0.0,0.0,0.0,900.118764621,900.118764621,900.118764621,900.118764621,19.9302901515,613.493410162
7,2.3400000000000016,0.0,0.0,51.9620392273,0.0,0.0,0.0,0.0,0.0,28.0986555514,0.0,0.0,0.0,900.112077907,900.112077907,900.112077907,900.112077907,20.1815888081,633.67499897
7,2.4000000000000017,0.0,0.0,53.6483397098,0.0,0.0,0.0,0.0,0.0,28.1110490948,0.0,0.0,0.0,900.008978112,900.008978112,900.008978112,900.008978112,20.4332910453,654.108290015
7,2.4600000000000017,0.0,0.0,55.3352891916,0.0,0.0,0.0,0.0,0.0,28.1203660739,0.0,0.0,0.0,899.82293679,899.82293679,899.82293679,899.82293679,20.6853757177,674.793665733
7,2.520000000000002,0.0,0.0,57.0227534535,0.0,0.0,0.0,0.0,0.0,28.1282445327,0.0,0.0,0.0,899.825633436,899.825633436,899.825633436,899.825633436,20.9377199843,695.731385717
